"","bay_year","name","value","bay_year2","intx","habitat","type","place_name","date","julian","latitude","longitude","year"
"1487","2021_MOIR_A_1","Cottus",0.0896541527811499,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1488","2021_MOIR_A_1","Cottus_Leptocottus",0.00201812082309744,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1489","2021_MOIR_A_1","Cryptacanthodes giganteus",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1490","2021_MOIR_A_1","Cymatogaster aggregata",0.488864465236115,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1491","2021_MOIR_A_1","Embiotoca lateralis",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1492","2021_MOIR_A_1","Enophrys bison",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1493","2021_MOIR_A_1","Gadus",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1494","2021_MOIR_A_1","Gasterosteus aculeatus",0.0238730697711175,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1495","2021_MOIR_A_1","Gobiesox maeandricus",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1496","2021_MOIR_A_1","Hemilepidotus spp.",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1497","2021_MOIR_A_1","Hexagrammos",0.000979975827262928,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1498","2021_MOIR_A_1","Hexagrammos decagrammus",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1499","2021_MOIR_A_1","Hippoglossus stenolepis",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1500","2021_MOIR_A_1","Hypomesus",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1501","2021_MOIR_A_1","Lepidogobius lepidus",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1502","2021_MOIR_A_1","Lepidopsetta",0.00154264733074464,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1503","2021_MOIR_A_1","Liparis mucosus",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1504","2021_MOIR_A_1","Lumpenus sagitta",0.00552115143688481,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1505","2021_MOIR_A_1","Microgadus proximus",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1506","2021_MOIR_A_1","Myoxocephalus",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1507","2021_MOIR_A_1","Nautichthys oculofasciatus",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1508","2021_MOIR_A_1","Oligocottus maculosus",0.00344191209692029,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1509","2021_MOIR_A_1","Oligocottus snyderi",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1510","2021_MOIR_A_1","Oncorhynchus",0.00254793715088361,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1511","2021_MOIR_A_1","Oncorhynchus clarkii",0.0031192330932667,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1512","2021_MOIR_A_1","Oncorhynchus tshawytscha",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1513","2021_MOIR_A_1","Ophiodon elongatus",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1514","2021_MOIR_A_1","Oxylebius pictus",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1515","2021_MOIR_A_1","Pholis laeta",0.00677234093209179,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1516","2021_MOIR_A_1","Phytichthys chirus",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1517","2021_MOIR_A_1","Pleuronectidae 1",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1518","2021_MOIR_A_1","Pleuronectidae 2",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1519","2021_MOIR_A_1","Pleuronectidae 3",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1520","2021_MOIR_A_1","Pleuronichthys coenosus",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1521","2021_MOIR_A_1","Podothecus accipenserinus",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1522","2021_MOIR_A_1","Rhamphocottus richardsonii",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1523","2021_MOIR_A_1","Rhinogobiops nicholsii",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1524","2021_MOIR_A_1","Ronquilus jordani",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1525","2021_MOIR_A_1","Salvelinus",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1526","2021_MOIR_A_1","Scorpaenichthys marmoratus",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1527","2021_MOIR_A_1","Sebastes 1",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1528","2021_MOIR_A_1","Sebastes 2",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1529","2021_MOIR_A_1","Sebastes 3",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1530","2021_MOIR_A_1","Sebastolobus",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1531","2021_MOIR_A_1","Stichaeidae",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1532","2021_MOIR_A_1","Stichaeus punctatus",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1533","2021_MOIR_A_1","Synchirus gilli",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1534","2021_MOIR_A_1","Syngnathus leptorhynchus",0.00533542394843149,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1535","2021_MOIR_A_1","Xiphister",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1536","2021_MOIR_A_1","Zaprora silenus",0.00200755474548961,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1537","2021_MOIR_A_1","Mallotus villosus",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1538","2021_MOIR_A_1","Pallasina barbata",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1539","2021_MOIR_A_1","Trichodon trichodon",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1540","2021_MOIR_A_1","Enophrys lucasi",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1541","2021_MOIR_A_2","Agonopsis vulsa",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1542","2021_MOIR_A_2","Ammodytes personatus",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1543","2021_MOIR_A_2","Anoplarchus",0.0079304619591757,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1544","2021_MOIR_A_2","Anoplopoma fimbria",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1545","2021_MOIR_A_2","Apodichthys flavidus",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1546","2021_MOIR_A_2","Artedius spp.",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1547","2021_MOIR_A_2","Aulorhynchus flavidus",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1548","2021_MOIR_A_2","Blepsias bilobus",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1549","2021_MOIR_A_2","Blepsias cirrhosus",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1550","2021_MOIR_A_2","Brachyistius frenatus",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1551","2021_MOIR_A_2","Chitonotus pugetensis",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1552","2021_MOIR_A_2","Citharichthys sordidus",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1553","2021_MOIR_A_2","Citharichthys stigmaeus",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1554","2021_MOIR_A_2","Clinocottus acuticeps",0.00692589294548333,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1555","2021_MOIR_A_2","Clinocottus embryum",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1556","2021_MOIR_A_2","Clupea pallasii",0.346906061421229,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1557","2021_MOIR_A_2","Cottus",0.133771299595215,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1558","2021_MOIR_A_2","Cottus_Leptocottus",0.00731106512956942,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1559","2021_MOIR_A_2","Cryptacanthodes giganteus",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1560","2021_MOIR_A_2","Cymatogaster aggregata",0.446414500390747,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1561","2021_MOIR_A_2","Embiotoca lateralis",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1562","2021_MOIR_A_2","Enophrys bison",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1563","2021_MOIR_A_2","Gadus",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1564","2021_MOIR_A_2","Gasterosteus aculeatus",0.0179864771474147,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1565","2021_MOIR_A_2","Gobiesox maeandricus",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1566","2021_MOIR_A_2","Hemilepidotus spp.",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1567","2021_MOIR_A_2","Hexagrammos",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1568","2021_MOIR_A_2","Hexagrammos decagrammus",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1569","2021_MOIR_A_2","Hippoglossus stenolepis",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1570","2021_MOIR_A_2","Hypomesus",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1571","2021_MOIR_A_2","Lepidogobius lepidus",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1572","2021_MOIR_A_2","Lepidopsetta",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1573","2021_MOIR_A_2","Liparis mucosus",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1574","2021_MOIR_A_2","Lumpenus sagitta",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1575","2021_MOIR_A_2","Microgadus proximus",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1576","2021_MOIR_A_2","Myoxocephalus",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1577","2021_MOIR_A_2","Nautichthys oculofasciatus",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1578","2021_MOIR_A_2","Oligocottus maculosus",0.00461129175288206,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1579","2021_MOIR_A_2","Oligocottus snyderi",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1580","2021_MOIR_A_2","Oncorhynchus",0.0232453539325493,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1581","2021_MOIR_A_2","Oncorhynchus clarkii",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1582","2021_MOIR_A_2","Oncorhynchus tshawytscha",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1583","2021_MOIR_A_2","Ophiodon elongatus",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1584","2021_MOIR_A_2","Oxylebius pictus",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1585","2021_MOIR_A_2","Pholis laeta",0.00489759572573464,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1586","2021_MOIR_A_2","Phytichthys chirus",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1587","2021_MOIR_A_2","Pleuronectidae 1",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1588","2021_MOIR_A_2","Pleuronectidae 2",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1589","2021_MOIR_A_2","Pleuronectidae 3",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1590","2021_MOIR_A_2","Pleuronichthys coenosus",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1591","2021_MOIR_A_2","Podothecus accipenserinus",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1592","2021_MOIR_A_2","Rhamphocottus richardsonii",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1593","2021_MOIR_A_2","Rhinogobiops nicholsii",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1594","2021_MOIR_A_2","Ronquilus jordani",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1595","2021_MOIR_A_2","Salvelinus",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1596","2021_MOIR_A_2","Scorpaenichthys marmoratus",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1597","2021_MOIR_A_2","Sebastes 1",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1598","2021_MOIR_A_2","Sebastes 2",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1599","2021_MOIR_A_2","Sebastes 3",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1600","2021_MOIR_A_2","Sebastolobus",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1601","2021_MOIR_A_2","Stichaeidae",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1602","2021_MOIR_A_2","Stichaeus punctatus",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1603","2021_MOIR_A_2","Synchirus gilli",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1604","2021_MOIR_A_2","Syngnathus leptorhynchus",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1605","2021_MOIR_A_2","Xiphister",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1606","2021_MOIR_A_2","Zaprora silenus",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1607","2021_MOIR_A_2","Mallotus villosus",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1608","2021_MOIR_A_2","Pallasina barbata",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1609","2021_MOIR_A_2","Trichodon trichodon",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1610","2021_MOIR_A_2","Enophrys lucasi",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1611","2021_MOIR_A_3","Agonopsis vulsa",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1612","2021_MOIR_A_3","Ammodytes personatus",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1613","2021_MOIR_A_3","Anoplarchus",0.00938968605536905,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1614","2021_MOIR_A_3","Anoplopoma fimbria",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1615","2021_MOIR_A_3","Apodichthys flavidus",1.55646868385008e-05,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1616","2021_MOIR_A_3","Artedius spp.",1.55646868385008e-05,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1617","2021_MOIR_A_3","Aulorhynchus flavidus",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1618","2021_MOIR_A_3","Blepsias bilobus",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1619","2021_MOIR_A_3","Blepsias cirrhosus",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1620","2021_MOIR_A_3","Brachyistius frenatus",0.00169520464412898,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1621","2021_MOIR_A_3","Chitonotus pugetensis",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1622","2021_MOIR_A_3","Citharichthys sordidus",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1623","2021_MOIR_A_3","Citharichthys stigmaeus",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1624","2021_MOIR_A_3","Clinocottus acuticeps",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1625","2021_MOIR_A_3","Clinocottus embryum",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1626","2021_MOIR_A_3","Clupea pallasii",0.326864434458915,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1627","2021_MOIR_A_3","Cottus",0.105978324386476,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1628","2021_MOIR_A_3","Cottus_Leptocottus",0.00882929127094823,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1629","2021_MOIR_A_3","Cryptacanthodes giganteus",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1630","2021_MOIR_A_3","Cymatogaster aggregata",0.459696247078272,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1631","2021_MOIR_A_3","Embiotoca lateralis",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1632","2021_MOIR_A_3","Enophrys bison",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1633","2021_MOIR_A_3","Gadus",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1634","2021_MOIR_A_3","Gasterosteus aculeatus",0.05354968073836,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1635","2021_MOIR_A_3","Gobiesox maeandricus",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1636","2021_MOIR_A_3","Hemilepidotus spp.",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1637","2021_MOIR_A_3","Hexagrammos",0.0047872402081812,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1638","2021_MOIR_A_3","Hexagrammos decagrammus",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1639","2021_MOIR_A_3","Hippoglossus stenolepis",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1640","2021_MOIR_A_3","Hypomesus",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1641","2021_MOIR_A_3","Lepidogobius lepidus",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1642","2021_MOIR_A_3","Lepidopsetta",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1643","2021_MOIR_A_3","Liparis mucosus",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
"1644","2021_MOIR_A_3","Lumpenus sagitta",0,"MOIR_A_2021","eelgrass_edna","eelgrass","edna","Moira sound",2021-06-22,173,54.9711,-132.0924,2021
